date,wind_speed,pressure,wave_height,water_level,label
2023-03-05 12:00:00,3.09,1011.97,1.3,0.22,NORMAL
2023-03-05 18:00:00,2.22,1013.67,1.84,0.67,NORMAL
2023-03-06 00:00:00,4.88,1006.0,1.96,0.72,NORMAL
2023-03-06 06:00:00,5.7,1007.45,1.89,0.67,NORMAL
2023-03-06 12:00:00,3.27,1010.31,1.99,0.79,NORMAL
2023-03-06 18:00:00,4.56,1006.0,1.16,0.34,NORMAL
2023-03-07 00:00:00,6.36,1013.87,1.24,0.26,NORMAL
2023-03-07 06:00:00,5.36,1014.61,1.62,0.79,NORMAL
2023-03-07 12:00:00,3.34,1014.9,1.67,0.36,NORMAL
2023-03-07 18:00:00,7.39,1006.16,0.52,0.72,NORMAL
2023-03-08 00:00:00,5.4,1006.54,1.31,0.3,NORMAL
2023-03-08 06:00:00,7.86,1007.1,0.66,0.91,NORMAL
2023-03-08 12:00:00,5.57,1009.06,0.8,0.85,NORMAL
2023-03-08 18:00:00,3.49,1009.01,0.87,0.21,NORMAL
2023-03-09 00:00:00,2.06,1014.14,1.6,0.68,NORMAL
2023-03-09 06:00:00,3.13,1005.68,1.93,0.83,NORMAL
2023-03-09 12:00:00,2.07,1006.76,0.51,0.78,NORMAL
2023-03-09 18:00:00,5.83,1006.13,0.61,0.21,NORMAL
2023-03-10 00:00:00,3.86,1009.34,1.01,0.61,NORMAL
2023-03-10 06:00:00,2.59,1012.7,1.95,0.79,NORMAL
2023-03-10 12:00:00,7.25,1014.73,1.34,0.65,NORMAL
2023-03-10 18:00:00,3.71,1010.72,1.7,0.61,NORMAL
2023-03-11 00:00:00,2.1,1007.89,1.47,0.47,NORMAL
2023-03-11 06:00:00,7.16,1013.81,0.67,0.7,NORMAL
2023-03-11 12:00:00,2.97,1008.29,0.7,0.45,NORMAL
2023-03-11 18:00:00,7.3,1010.15,0.93,0.75,NORMAL
2023-03-12 00:00:00,2.28,1009.78,1.12,0.83,NORMAL
2023-03-12 06:00:00,7.32,1006.72,1.21,0.24,NORMAL
2023-03-12 12:00:00,4.77,1011.33,1.11,0.47,NORMAL
2023-03-12 18:00:00,4.0,1006.96,1.44,0.97,NORMAL
2023-03-13 00:00:00,2.23,1009.8,1.91,0.6,NORMAL
2023-03-13 06:00:00,3.13,1007.02,1.93,0.95,NORMAL
2023-03-13 12:00:00,6.39,1013.65,0.58,0.96,NORMAL
2023-03-13 18:00:00,5.24,1010.58,1.08,0.63,NORMAL
2023-03-14 00:00:00,5.58,1010.85,1.24,0.32,NORMAL
2023-03-14 06:00:00,3.61,1013.28,1.13,0.5,NORMAL
2023-03-14 12:00:00,6.29,1013.14,0.75,0.54,NORMAL
2023-03-14 18:00:00,2.3,1006.34,1.09,0.37,NORMAL
2023-03-15 00:00:00,7.89,1007.32,1.48,0.41,NORMAL
2023-03-15 06:00:00,2.59,1012.17,0.72,0.87,NORMAL
2023-03-15 12:00:00,5.3,1006.99,0.82,0.68,NORMAL
2023-03-15 18:00:00,6.57,1014.7,1.04,0.58,NORMAL
2023-03-16 00:00:00,4.91,1010.35,0.61,0.73,NORMAL
2023-03-16 06:00:00,7.13,1014.99,1.22,0.5,NORMAL
2023-03-16 12:00:00,6.1,1005.35,1.62,0.5,NORMAL
2023-03-16 18:00:00,5.85,1008.85,1.64,0.52,NORMAL
2023-03-17 00:00:00,4.13,1014.03,0.66,0.7,NORMAL
2023-03-17 06:00:00,7.16,1012.16,0.94,0.47,NORMAL
2023-03-17 12:00:00,4.94,1009.18,1.87,0.88,NORMAL
2023-03-17 18:00:00,6.22,1008.95,0.51,0.27,NORMAL
2023-03-18 00:00:00,2.79,1005.79,1.58,0.8,NORMAL
2023-03-18 06:00:00,6.83,1009.27,0.63,0.32,NORMAL
2023-03-18 12:00:00,7.37,1007.73,1.1,0.44,NORMAL
2023-03-18 18:00:00,5.26,1013.12,0.68,0.57,NORMAL
2023-03-19 00:00:00,4.57,1010.41,1.66,0.91,NORMAL
2023-03-19 06:00:00,4.85,1008.51,1.46,0.99,NORMAL
2023-03-19 12:00:00,6.49,1014.07,0.89,0.31,NORMAL
2023-03-19 18:00:00,2.63,1012.23,0.67,0.74,NORMAL
2023-03-20 00:00:00,2.77,1007.19,0.57,0.72,NORMAL
2023-03-20 06:00:00,2.7,1013.77,0.61,0.5,NORMAL
2023-03-20 12:00:00,6.61,1011.1,1.2,0.64,NORMAL
2023-03-20 18:00:00,3.7,1007.31,0.69,0.71,NORMAL
2023-03-21 00:00:00,3.37,1008.12,0.97,0.74,NORMAL
2023-03-21 06:00:00,6.26,1010.51,0.96,0.36,NORMAL
2023-03-21 12:00:00,4.65,1009.35,1.82,0.83,NORMAL
2023-03-21 18:00:00,7.33,1012.0,1.68,0.3,NORMAL
2023-03-22 00:00:00,3.09,1011.18,1.25,0.4,NORMAL
2023-03-22 06:00:00,2.6,1008.83,0.77,0.32,NORMAL
2023-03-22 12:00:00,2.62,1009.27,1.03,0.43,NORMAL
2023-03-22 18:00:00,5.67,1006.89,0.55,0.65,NORMAL
2023-03-23 00:00:00,7.52,1012.45,1.3,0.65,NORMAL
2023-03-23 06:00:00,6.65,1014.79,1.32,0.54,NORMAL
2023-03-23 12:00:00,3.61,1005.93,0.82,0.97,NORMAL
2023-03-23 18:00:00,25.26,993.91,5.24,2.39,NORMAL
2023-03-24 00:00:00,6.84,1011.47,1.18,0.66,NORMAL
2023-03-24 06:00:00,6.99,1013.29,0.97,0.56,NORMAL
2023-03-24 12:00:00,2.24,1011.39,0.93,0.27,NORMAL
2023-03-24 18:00:00,5.37,1007.14,1.84,0.61,NORMAL
2023-03-25 00:00:00,4.56,1012.35,1.82,0.46,NORMAL
2023-03-25 06:00:00,3.59,1005.96,0.53,0.91,NORMAL
2023-03-25 12:00:00,3.92,1010.31,1.73,0.24,NORMAL
2023-03-25 18:00:00,6.76,1014.92,1.17,0.55,NORMAL
2023-03-26 00:00:00,7.97,1011.06,1.63,0.8,NORMAL
2023-03-26 06:00:00,4.02,1012.96,1.28,0.36,NORMAL
2023-03-26 12:00:00,5.13,1008.27,0.58,0.96,NORMAL
2023-03-26 18:00:00,6.31,1010.45,1.35,0.21,NORMAL
2023-03-27 00:00:00,2.23,1010.41,1.53,0.22,NORMAL
2023-03-27 06:00:00,6.43,1010.79,1.45,0.31,NORMAL
2023-03-27 12:00:00,5.12,1008.41,0.98,0.33,NORMAL
2023-03-27 18:00:00,5.41,1009.22,1.51,0.99,NORMAL
2023-03-28 00:00:00,2.68,1012.6,1.88,0.2,NORMAL
2023-03-28 06:00:00,4.47,1005.38,1.89,0.55,NORMAL
2023-03-28 12:00:00,2.6,1006.96,0.89,0.88,NORMAL
2023-03-28 18:00:00,7.35,1007.2,1.33,0.98,NORMAL
2023-03-29 00:00:00,7.14,1007.36,0.61,0.63,NORMAL
2023-03-29 06:00:00,7.73,1007.61,1.13,0.89,NORMAL
2023-03-29 12:00:00,4.06,1008.07,1.1,0.73,NORMAL
2023-03-29 18:00:00,6.3,1007.68,1.51,0.92,NORMAL
2023-03-30 00:00:00,6.64,1007.81,0.85,0.33,NORMAL
2023-03-30 06:00:00,7.36,1009.33,1.7,0.73,NORMAL
2023-03-30 12:00:00,7.1,1012.06,1.35,0.34,NORMAL
2023-03-30 18:00:00,7.11,1014.34,1.23,0.97,NORMAL
2023-03-31 00:00:00,5.07,1012.92,1.5,0.48,NORMAL
2023-03-31 06:00:00,3.31,1008.36,0.67,0.25,NORMAL
2023-03-31 12:00:00,6.48,1014.24,1.9,0.75,NORMAL
2023-03-31 18:00:00,2.89,1009.99,0.98,0.83,NORMAL
2023-04-01 00:00:00,5.46,1014.93,0.91,0.24,NORMAL
2023-04-01 06:00:00,5.66,1012.2,1.6,0.37,NORMAL
2023-04-01 12:00:00,6.19,1013.3,0.8,0.23,NORMAL
2023-04-01 18:00:00,3.56,1005.92,1.9,0.6,NORMAL
2023-04-02 00:00:00,3.63,1006.6,0.9,0.21,NORMAL
2023-04-02 06:00:00,3.31,1005.88,1.24,0.42,NORMAL
2023-04-02 12:00:00,7.48,1014.46,0.76,0.49,NORMAL
2023-04-02 18:00:00,2.0,1010.27,0.81,0.5,NORMAL
2023-04-03 00:00:00,4.67,1013.55,1.17,0.98,NORMAL
2023-04-03 06:00:00,5.06,1009.9,1.37,0.95,NORMAL
2023-04-03 12:00:00,5.23,1011.58,1.14,0.62,NORMAL
2023-04-03 18:00:00,2.3,1007.96,1.97,0.98,NORMAL
2023-04-04 00:00:00,4.67,1008.0,1.89,0.96,NORMAL
2023-04-04 06:00:00,2.96,1009.66,1.25,0.23,NORMAL
2023-04-04 12:00:00,2.98,1008.96,1.01,0.4,NORMAL
2023-04-04 18:00:00,7.25,1008.49,0.79,0.49,NORMAL
2023-04-05 00:00:00,7.46,1007.3,2.0,0.6,NORMAL
2023-04-05 06:00:00,5.49,1010.19,0.83,0.24,NORMAL
2023-04-05 12:00:00,3.49,1011.41,1.13,0.56,NORMAL
2023-04-05 18:00:00,7.21,1011.73,0.83,0.96,NORMAL
2023-04-06 00:00:00,6.27,1012.5,1.38,0.37,NORMAL
2023-04-06 06:00:00,4.61,1009.79,1.01,0.87,NORMAL
2023-04-06 12:00:00,2.17,1010.54,0.55,0.48,NORMAL
2023-04-06 18:00:00,5.94,1008.23,1.7,0.31,NORMAL
2023-04-07 00:00:00,6.09,1009.12,1.5,0.69,NORMAL
2023-04-07 06:00:00,3.64,1006.15,0.97,0.55,NORMAL
2023-04-07 12:00:00,5.08,1011.06,1.81,0.84,NORMAL
2023-04-07 18:00:00,4.67,1013.37,1.86,0.87,NORMAL
2023-04-08 00:00:00,2.52,1010.54,1.37,0.9,NORMAL
2023-04-08 06:00:00,2.09,1006.51,1.83,0.24,NORMAL
2023-04-08 12:00:00,7.3,1013.64,0.58,0.34,NORMAL
2023-04-08 18:00:00,5.39,1011.91,1.56,0.59,NORMAL
2023-04-09 00:00:00,5.58,1010.66,0.75,0.97,NORMAL
2023-04-09 06:00:00,4.48,1009.1,0.86,0.6,NORMAL
2023-04-09 12:00:00,4.59,1011.68,0.52,0.99,NORMAL
2023-04-09 18:00:00,7.2,1008.15,1.59,0.82,NORMAL
2023-04-10 00:00:00,2.47,1010.56,1.67,0.43,NORMAL
2023-04-10 06:00:00,6.03,1011.57,1.61,0.29,NORMAL
2023-04-10 12:00:00,7.99,1010.44,1.4,0.91,NORMAL
2023-04-10 18:00:00,7.72,1014.29,1.18,0.65,NORMAL
2023-04-11 00:00:00,7.22,1012.25,0.88,0.53,NORMAL
2023-04-11 06:00:00,3.2,1010.27,1.39,0.76,NORMAL
2023-04-11 12:00:00,6.06,1014.68,0.78,0.34,NORMAL
2023-04-11 18:00:00,2.1,1006.67,1.45,0.64,NORMAL
2023-04-12 00:00:00,4.46,1007.94,1.11,0.8,NORMAL
2023-04-12 06:00:00,2.89,1014.71,1.76,0.91,NORMAL
2023-04-12 12:00:00,5.09,1010.39,1.02,0.35,NORMAL
2023-04-12 18:00:00,2.1,1009.67,1.73,0.55,NORMAL
2023-04-13 00:00:00,2.27,1008.5,1.83,0.77,NORMAL
2023-04-13 06:00:00,7.96,1008.45,1.85,0.54,NORMAL
2023-04-13 12:00:00,2.46,1013.77,1.93,0.81,NORMAL
2023-04-13 18:00:00,4.31,1011.05,1.97,0.96,NORMAL
2023-04-14 00:00:00,4.44,1005.63,0.67,0.47,NORMAL
2023-04-14 06:00:00,2.59,1008.33,0.54,0.56,NORMAL
2023-04-14 12:00:00,5.9,1011.17,1.43,0.79,NORMAL
2023-04-14 18:00:00,2.56,1008.82,1.7,0.58,NORMAL
2023-04-15 00:00:00,3.64,1007.59,0.82,0.53,NORMAL
2023-04-15 06:00:00,2.93,1005.39,1.08,0.21,NORMAL
2023-04-15 12:00:00,4.88,1013.43,1.61,0.28,NORMAL
2023-04-15 18:00:00,4.76,1008.47,1.57,0.99,NORMAL
2023-04-16 00:00:00,4.45,1005.7,1.5,0.25,NORMAL
2023-04-16 06:00:00,2.86,1006.58,1.47,0.45,NORMAL
2023-04-16 12:00:00,5.75,1008.26,0.75,0.55,NORMAL
2023-04-16 18:00:00,2.32,1010.7,0.93,0.5,NORMAL
2023-04-17 00:00:00,7.76,1011.27,1.74,0.93,NORMAL
2023-04-17 06:00:00,2.45,1013.33,1.53,0.29,NORMAL
2023-04-17 12:00:00,3.37,1013.18,1.63,0.28,NORMAL
2023-04-17 18:00:00,7.72,1010.26,1.74,0.7,NORMAL
2023-04-18 00:00:00,7.81,1007.26,1.43,0.82,NORMAL
2023-04-18 06:00:00,4.02,1013.6,1.76,0.86,NORMAL
2023-04-18 12:00:00,4.26,1009.51,1.55,0.26,NORMAL
2023-04-18 18:00:00,4.95,1008.64,1.48,0.44,NORMAL
2023-04-19 00:00:00,5.47,1008.65,0.94,0.38,NORMAL
2023-04-19 06:00:00,6.58,1010.9,1.27,0.38,NORMAL
2023-04-19 12:00:00,4.76,1008.75,0.61,0.25,NORMAL
2023-04-19 18:00:00,3.96,1013.85,1.14,0.49,NORMAL
2023-04-20 00:00:00,2.82,1009.13,0.93,0.72,NORMAL
2023-04-20 06:00:00,2.35,1013.1,0.67,0.74,NORMAL
2023-04-20 12:00:00,7.23,1005.32,1.84,0.6,NORMAL
2023-04-20 18:00:00,3.5,1009.59,0.52,0.59,NORMAL
2023-04-21 00:00:00,5.75,1009.55,1.6,0.54,NORMAL
2023-04-21 06:00:00,3.26,1005.56,0.61,0.57,NORMAL
2023-04-21 12:00:00,3.65,1007.32,1.06,0.28,NORMAL
2023-04-21 18:00:00,2.88,1005.04,1.88,0.25,NORMAL
2023-04-22 00:00:00,2.15,1006.95,1.24,0.4,NORMAL
2023-04-22 06:00:00,3.14,1013.33,0.8,0.47,NORMAL
2023-04-22 12:00:00,4.33,1013.12,1.78,0.39,NORMAL
2023-04-22 18:00:00,3.21,1007.56,0.81,0.79,NORMAL
2023-04-23 00:00:00,7.06,1009.3,0.76,0.9,NORMAL
2023-04-23 06:00:00,7.73,1006.23,0.59,0.45,NORMAL
2023-04-23 12:00:00,2.72,1005.3,1.61,0.67,NORMAL
2023-04-23 18:00:00,3.48,1013.11,1.63,0.62,NORMAL
2023-04-24 00:00:00,5.55,1010.23,0.79,0.39,NORMAL
2023-04-24 06:00:00,7.38,1008.25,0.81,0.25,NORMAL
2023-04-24 12:00:00,7.62,1013.14,1.77,0.96,NORMAL
2023-04-24 18:00:00,4.88,1007.34,0.81,0.92,NORMAL
2023-04-25 00:00:00,2.73,1013.04,1.89,0.28,NORMAL
2023-04-25 06:00:00,7.36,1010.31,1.53,0.8,NORMAL
2023-04-25 12:00:00,3.02,1006.64,1.57,0.91,NORMAL
2023-04-25 18:00:00,2.46,1010.4,1.97,0.49,NORMAL
2023-04-26 00:00:00,2.62,1006.38,0.98,0.93,NORMAL
2023-04-26 06:00:00,7.51,1012.44,0.87,0.62,NORMAL
2023-04-26 12:00:00,6.15,1014.78,0.88,0.24,NORMAL
2023-04-26 18:00:00,5.75,1008.08,0.79,0.34,NORMAL
2023-04-27 00:00:00,4.21,1013.53,0.56,0.6,NORMAL
2023-04-27 06:00:00,7.23,1009.77,1.99,0.72,NORMAL
2023-04-27 12:00:00,5.25,1011.92,0.51,0.36,NORMAL
2023-04-27 18:00:00,3.63,1007.32,1.96,0.25,NORMAL
2023-04-28 00:00:00,3.5,1014.82,1.77,0.91,NORMAL
2023-04-28 06:00:00,6.81,1010.62,1.59,0.2,NORMAL
2023-04-28 12:00:00,2.32,1014.79,1.08,0.97,NORMAL
2023-04-28 18:00:00,2.5,1007.35,1.21,0.73,NORMAL
2023-04-29 00:00:00,6.91,1005.31,0.53,0.51,NORMAL
2023-04-29 06:00:00,2.54,1009.25,1.46,0.39,NORMAL
2023-04-29 12:00:00,6.36,1007.49,1.07,0.7,NORMAL
2023-04-29 18:00:00,2.11,1009.71,1.05,0.36,NORMAL
2023-04-30 00:00:00,4.98,1008.24,1.08,0.71,NORMAL
2023-04-30 06:00:00,5.84,1014.86,1.58,0.87,NORMAL
2023-04-30 12:00:00,4.87,1007.52,1.68,0.43,NORMAL
2023-04-30 18:00:00,4.11,1011.27,1.48,0.93,NORMAL
2023-05-01 00:00:00,4.59,1007.6,0.72,0.9,NORMAL
2023-05-01 06:00:00,4.19,1008.19,0.86,0.84,NORMAL
2023-05-01 12:00:00,2.6,1011.73,1.49,0.32,NORMAL
2023-05-01 18:00:00,7.63,1014.16,0.73,0.61,NORMAL
2023-05-02 00:00:00,2.35,1011.26,1.42,0.91,NORMAL
2023-05-02 06:00:00,5.68,1008.78,0.62,0.56,NORMAL
2023-05-02 12:00:00,5.63,1005.21,1.47,0.31,NORMAL
2023-05-02 18:00:00,7.73,1009.46,1.54,0.26,NORMAL
2023-05-03 00:00:00,7.23,1005.72,1.81,0.29,NORMAL
2023-05-03 06:00:00,4.96,1013.29,0.77,0.62,NORMAL
2023-05-03 12:00:00,3.22,1007.7,1.19,0.54,NORMAL
2023-05-03 18:00:00,4.55,1006.43,1.52,0.28,NORMAL
2023-05-04 00:00:00,5.77,1014.42,0.94,0.46,NORMAL
2023-05-04 06:00:00,3.91,1012.37,1.27,0.88,NORMAL
2023-05-04 12:00:00,2.54,1009.79,0.5,0.46,NORMAL
2023-05-04 18:00:00,7.89,1005.91,1.63,0.22,NORMAL
2023-05-05 00:00:00,7.31,1009.52,0.76,0.57,NORMAL
2023-05-05 06:00:00,2.45,1011.61,0.79,0.83,NORMAL
2023-05-05 12:00:00,3.74,1011.38,1.38,0.45,NORMAL
2023-05-05 18:00:00,6.2,1011.89,1.13,0.3,NORMAL
2023-05-06 00:00:00,7.92,1012.6,1.32,0.41,NORMAL
2023-05-06 06:00:00,5.36,1014.49,0.65,0.38,NORMAL
2023-05-06 12:00:00,5.95,1011.85,0.86,0.23,NORMAL
2023-05-06 18:00:00,3.24,1006.98,0.78,0.44,NORMAL
2023-05-07 00:00:00,7.27,1008.14,0.79,0.92,NORMAL
2023-05-07 06:00:00,4.78,1008.86,1.07,0.67,NORMAL
2023-05-07 12:00:00,5.18,1010.8,1.08,0.59,NORMAL
2023-05-07 18:00:00,5.82,1013.46,1.04,0.51,NORMAL
2023-05-08 00:00:00,5.89,1012.19,1.38,0.21,NORMAL
2023-05-08 06:00:00,3.14,1005.99,1.34,0.71,NORMAL
2023-05-08 12:00:00,2.2,1012.06,0.61,0.92,NORMAL
2023-05-08 18:00:00,6.34,1014.93,1.85,0.66,NORMAL
2023-05-09 00:00:00,6.33,1014.09,1.59,0.51,NORMAL
2023-05-09 06:00:00,7.94,1014.16,0.67,0.24,NORMAL
2023-05-09 12:00:00,2.44,1009.23,1.94,0.51,NORMAL
2023-05-09 18:00:00,5.5,1013.31,0.81,0.78,NORMAL
2023-05-10 00:00:00,2.9,1006.75,1.63,0.57,NORMAL
2023-05-10 06:00:00,4.22,1011.43,1.65,0.45,NORMAL
2023-05-10 12:00:00,6.93,1009.22,1.65,0.79,NORMAL
2023-05-10 18:00:00,6.52,1011.95,0.98,0.96,NORMAL
2023-05-11 00:00:00,2.49,1010.31,1.98,0.39,NORMAL
2023-05-11 06:00:00,2.9,1009.93,0.81,0.58,NORMAL
2023-05-11 12:00:00,3.56,1009.15,1.15,0.59,NORMAL
2023-05-11 18:00:00,4.42,1008.04,1.43,0.56,NORMAL
2023-05-12 00:00:00,5.86,1006.62,0.66,0.53,NORMAL
2023-05-12 06:00:00,4.93,1007.89,1.09,1.0,NORMAL
2023-05-12 12:00:00,6.27,1006.07,0.77,0.46,NORMAL
2023-05-12 18:00:00,5.74,1014.93,0.59,0.69,NORMAL
2023-05-13 00:00:00,7.06,1011.94,1.39,0.45,NORMAL
2023-05-13 06:00:00,2.91,1006.95,1.14,0.32,NORMAL
2023-05-13 12:00:00,4.16,1013.67,1.55,0.22,NORMAL
2023-05-13 18:00:00,7.31,1014.56,1.48,0.51,NORMAL
2023-05-14 00:00:00,3.36,1013.73,1.46,0.93,NORMAL
2023-05-14 06:00:00,5.53,1006.34,1.46,0.62,NORMAL
2023-05-14 12:00:00,5.33,1014.67,1.53,0.23,NORMAL
2023-05-14 18:00:00,6.43,1008.8,1.45,0.78,NORMAL
2023-05-15 00:00:00,5.91,1014.78,1.42,0.56,NORMAL
2023-05-15 06:00:00,6.37,1010.32,0.61,0.91,NORMAL
2023-05-15 12:00:00,3.18,1008.67,1.02,0.59,NORMAL
2023-05-15 18:00:00,2.14,1011.96,1.83,0.82,NORMAL
2023-05-16 00:00:00,5.39,1006.05,1.1,0.47,NORMAL
2023-05-16 06:00:00,4.22,1007.01,0.61,0.56,NORMAL
2023-05-16 12:00:00,3.43,1014.35,0.76,0.79,NORMAL
2023-05-16 18:00:00,2.03,1007.74,1.26,0.26,NORMAL
2023-05-17 00:00:00,5.93,1009.62,1.03,0.66,NORMAL
2023-05-17 06:00:00,4.8,1012.48,0.73,0.33,NORMAL
2023-05-17 12:00:00,6.5,1005.41,1.14,0.29,NORMAL
2023-05-17 18:00:00,5.17,1008.48,1.54,0.47,NORMAL
2023-05-18 00:00:00,5.69,1013.74,0.65,0.98,NORMAL
2023-05-18 06:00:00,2.92,1006.44,0.72,0.76,NORMAL
2023-05-18 12:00:00,5.12,1014.56,1.87,0.65,NORMAL
2023-05-18 18:00:00,7.31,1008.37,1.41,0.56,NORMAL
2023-05-19 00:00:00,2.16,1006.03,0.7,0.46,NORMAL
2023-05-19 06:00:00,3.37,1013.16,0.94,0.54,NORMAL
2023-05-19 12:00:00,2.53,1011.43,1.42,0.86,NORMAL
2023-05-19 18:00:00,4.11,1010.01,1.03,0.42,NORMAL
2023-05-20 00:00:00,3.01,1008.02,0.91,0.65,NORMAL
2023-05-20 06:00:00,6.57,1006.58,1.55,0.55,NORMAL
2023-05-20 12:00:00,3.22,1005.99,1.42,0.54,NORMAL
2023-05-20 18:00:00,5.02,1012.71,1.25,0.35,NORMAL
2023-05-21 00:00:00,7.69,1010.0,0.59,0.8,NORMAL
2023-05-21 06:00:00,7.79,1009.06,1.78,0.3,NORMAL
2023-05-21 12:00:00,5.06,1012.86,1.67,0.68,NORMAL
2023-05-21 18:00:00,4.53,1010.82,1.47,1.0,NORMAL
2023-05-22 00:00:00,3.96,1005.89,1.08,0.73,NORMAL
2023-05-22 06:00:00,7.45,1013.72,1.54,0.32,NORMAL
2023-05-22 12:00:00,7.27,1011.26,0.97,0.29,NORMAL
2023-05-22 18:00:00,3.78,1006.23,0.81,0.78,NORMAL
2023-05-23 00:00:00,5.62,1005.53,1.1,0.58,NORMAL
2023-05-23 06:00:00,5.21,1008.91,1.94,0.47,NORMAL
2023-05-23 12:00:00,7.56,1007.44,1.88,0.56,NORMAL
2023-05-23 18:00:00,6.83,1013.16,1.6,0.86,NORMAL
2023-05-24 00:00:00,2.77,1007.92,1.57,0.86,NORMAL
2023-05-24 06:00:00,2.73,1010.06,1.01,0.39,NORMAL
2023-05-24 12:00:00,7.59,1012.01,0.94,0.97,NORMAL
2023-05-24 18:00:00,3.74,1008.33,0.88,0.82,NORMAL
2023-05-25 00:00:00,5.9,1009.84,1.71,0.97,NORMAL
2023-05-25 06:00:00,7.57,1010.42,1.88,0.93,NORMAL
2023-05-25 12:00:00,3.3,1014.64,0.85,0.42,NORMAL
2023-05-25 18:00:00,4.33,1008.64,1.97,0.91,NORMAL
2023-05-26 00:00:00,7.46,1005.39,1.95,0.8,NORMAL
2023-05-26 06:00:00,6.51,1005.8,0.88,0.83,NORMAL
2023-05-26 12:00:00,5.27,1012.31,1.68,0.45,NORMAL
2023-05-26 18:00:00,2.71,1008.38,1.65,0.48,NORMAL
2023-05-27 00:00:00,7.02,1007.66,1.12,0.29,NORMAL
2023-05-27 06:00:00,5.69,1006.98,0.82,0.69,NORMAL
2023-05-27 12:00:00,4.27,1013.66,1.87,0.98,NORMAL
2023-05-27 18:00:00,3.18,1014.38,1.7,0.71,NORMAL
2023-05-28 00:00:00,4.33,1005.57,1.95,0.37,NORMAL
2023-05-28 06:00:00,5.58,1010.65,1.72,0.88,NORMAL
2023-05-28 12:00:00,4.52,1014.44,1.61,0.8,NORMAL
2023-05-28 18:00:00,7.32,1008.83,0.71,0.87,NORMAL
2023-05-29 00:00:00,6.28,1007.64,0.68,0.74,NORMAL
2023-05-29 06:00:00,7.18,1012.45,0.9,0.57,NORMAL
2023-05-29 12:00:00,7.63,1013.64,1.16,0.78,NORMAL
2023-05-29 18:00:00,7.22,1010.44,1.46,0.33,NORMAL
2023-05-30 00:00:00,6.13,1013.84,1.04,0.61,NORMAL
2023-05-30 06:00:00,3.02,1005.73,0.93,0.66,NORMAL
2023-05-30 12:00:00,3.54,1007.76,1.31,0.22,NORMAL
2023-05-30 18:00:00,2.94,1013.36,0.58,0.23,NORMAL
2023-05-31 00:00:00,5.65,1008.85,1.58,0.79,NORMAL
2023-05-31 06:00:00,2.2,1005.05,0.7,0.81,NORMAL
2023-05-31 12:00:00,7.59,1010.75,1.32,0.75,NORMAL
2023-05-31 18:00:00,7.47,1014.37,1.48,0.96,NORMAL
2023-06-01 00:00:00,6.47,1009.67,0.74,0.76,NORMAL
2023-06-01 06:00:00,5.0,1005.78,1.88,0.76,NORMAL
2023-06-01 12:00:00,7.54,1008.56,0.51,0.9,NORMAL
2023-06-01 18:00:00,5.83,1010.08,1.55,0.68,NORMAL
2023-06-02 00:00:00,3.21,1008.26,1.08,0.79,NORMAL
2023-06-02 06:00:00,5.41,1009.21,1.22,0.57,NORMAL
2023-06-02 12:00:00,6.52,1014.6,0.76,0.63,NORMAL
2023-06-02 18:00:00,2.91,1012.53,0.6,0.41,NORMAL
2023-06-03 00:00:00,3.87,1014.22,1.25,0.58,NORMAL
2023-06-03 06:00:00,3.58,1011.82,1.95,0.31,NORMAL
2023-06-03 12:00:00,4.39,1011.98,1.07,0.68,NORMAL
2023-06-03 18:00:00,6.14,1009.17,1.15,0.9,NORMAL
2023-06-04 00:00:00,6.05,1012.66,0.57,0.54,NORMAL
2023-06-04 06:00:00,7.81,1011.97,1.33,0.74,NORMAL
2023-06-04 12:00:00,2.11,1009.05,1.74,0.4,NORMAL
2023-06-04 18:00:00,5.51,1012.45,1.2,0.88,NORMAL
2023-06-05 00:00:00,5.25,1006.62,1.5,0.44,NORMAL
2023-06-05 06:00:00,3.49,1005.09,1.72,0.99,NORMAL
2023-06-05 12:00:00,4.72,1013.29,1.59,0.59,NORMAL
2023-06-05 18:00:00,6.69,1012.47,0.8,0.77,NORMAL
2023-06-06 00:00:00,6.66,1008.82,1.63,0.32,NORMAL
2023-06-06 06:00:00,2.98,1014.78,0.74,0.97,NORMAL
2023-06-06 12:00:00,3.62,1014.33,1.21,0.63,NORMAL
2023-06-06 18:00:00,2.8,1006.28,1.12,0.54,NORMAL
2023-06-07 00:00:00,7.85,1008.09,1.72,0.62,NORMAL
2023-06-07 06:00:00,7.5,1008.03,1.57,0.7,NORMAL
2023-06-07 12:00:00,3.39,1011.65,1.95,0.9,NORMAL
2023-06-07 18:00:00,3.44,1005.31,0.63,0.57,NORMAL
2023-06-08 00:00:00,6.8,1013.36,0.84,0.85,NORMAL
2023-06-08 06:00:00,4.34,1013.91,0.95,0.67,NORMAL
2023-06-08 12:00:00,4.62,1010.46,0.66,0.37,NORMAL
2023-06-08 18:00:00,5.44,1007.56,0.63,0.86,NORMAL
2023-06-09 00:00:00,4.56,1005.79,1.55,0.9,NORMAL
2023-06-09 06:00:00,3.57,1012.68,0.91,0.79,NORMAL
2023-06-09 12:00:00,4.65,1006.17,1.64,0.52,NORMAL
2023-06-09 18:00:00,5.56,1006.43,1.36,0.54,NORMAL
2023-06-10 00:00:00,2.84,1009.96,0.58,0.64,NORMAL
2023-06-10 06:00:00,6.51,1009.33,0.71,0.99,NORMAL
